Analytics for Decision Making;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/analytics-for-decision-making
Digital Strategy and Action;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/digital-strategy-and-action
Economics: Consumer Demand;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/economics-consumer-demand-2
From Corporate Social Responsibility to Corporate Social Innovation;Intermediate;24;0;TRUE;TRUE;https://www.edx.org/course/from-corporate-social-responsibility-to-corporate
Entrepreneurial Leadership Toolbox;Advanced;24;0;TRUE;TRUE;https://www.edx.org/course/entrepreneurial-leadership-toolbox
Entrepreneurial Operations: Launching a Startup;Intermediate;24;0;TRUE;TRUE;https://www.edx.org/course/entrepreneurial-operations-launching-a-startup
AI for Leaders;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/ai-for-leaders
Customer Centric Marketing for Entrepreneurs;Intermediate;24;0;TRUE;TRUE;https://www.edx.org/course/customer-centric-marketing-for-entrepreneurs
Rise to Leadership: Become a CEO;Intermediate;24;0;TRUE;TRUE;https://www.edx.org/course/rise-to-leadership-become-a-ceo
Conscious Capitalism;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/conscious-capitalism-2
Learn Like a Pro: Science-Based Tools to Become Better at Anything;Introductory;4;0;TRUE;TRUE;https://www.edx.org/course/llap
Ancient Egyptian Civilization;Introductory;NA;0;TRUE;TRUE;https://www.edx.org/course/ancient-egyptian-civilization
The Legacy of Islamic Civilization;Introductory;NA;0;TRUE;TRUE;https://www.edx.org/course/the-legacy-of-islamic-civilization
The Journey of Writing and Scripts in Egypt;Introductory;NA;0;TRUE;TRUE;https://www.edx.org/course/the-journey-of-writing-and-scripts-in-egypt
Value Co-Creation in Sport Management – A New Logic in a Changing Society;Introductory;16;0;TRUE;TRUE;https://www.edx.org/course/value-co-creation-in-sport-management-a-new-logic-in-a-changing-society
Biomaterials and Biofabrication: Design, Engineering and Innovation;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/biofabrication
Immigration and Labour Markets in Economic History;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/history-economics
Video for Content Creators;Introductory;9;0;FALSE;TRUE;https://www.edx.org/course/video_for_content_creators
COVID-19 and Global Inequalities;Introductory;25;0;TRUE;TRUE;https://www.edx.org/course/covid-19-and-global-inequalities
The Beauty and Joy of Computing - AP® CS Principles Part 2;Introductory;70;0;TRUE;TRUE;https://www.edx.org/course/the-beauty-and-joy-of-computing-ap-cs-principles-2
The Writing Process;Introductory;20;0;TRUE;TRUE;https://www.edx.org/course/the-writing-process-2
Effective Business Writing;Introductory;20;0;TRUE;TRUE;https://www.edx.org/course/effective-business-writing-2
Writing for Social Media;Introductory;20;0;TRUE;TRUE;https://www.edx.org/course/writing-for-social-media
AP® English Literature & Composition – Part 1: Stories;Introductory;35;0;TRUE;TRUE;https://www.edx.org/course/ap-english-literature-composition-part-1-stories-2
AP® English Literature & Composition – Part 2: Poems;Introductory;35;0;TRUE;TRUE;https://www.edx.org/course/ap-english-literature-composition-part-2-poems-2
AP® English Literature & Composition – Part 2: Poems;Introductory;7;0;TRUE;TRUE;https://www.edx.org/course/ap-english-literature-composition-part-2-poems
AP® English Literature & Composition – Part 3: Plays;Introductory;35;0;TRUE;TRUE;https://www.edx.org/course/ap-english-literature-composition-part-3-plays
English for Journalists, Part 1;Intermediate;20;0;TRUE;TRUE;https://www.edx.org/course/english-for-journalists-part-1-2
